Unique_ID,Similarity_score
114,0.13096767663955688
115,0.34219950437545776
116,0.46561819314956665
117,0.2863271236419678
118,0.24797147512435913
119,0.36511820554733276
120,0.33787065744400024
121,0.14019954204559326
122,0.29379576444625854
123,0.43939679861068726
124,0.28368622064590454
125,0.2294149398803711
126,0.1979374885559082
127,0.2451690435409546
128,0.3291779160499573
129,0.33478015661239624
130,0.3671266436576843
131,0.3577258586883545
132,0.23878240585327148
133,0.24432605504989624
134,0.3215146064758301
135,0.12376129627227783
136,0.33778589963912964
137,0.3131583333015442
138,0.3033265471458435
139,0.1842932105064392
140,0.269443154335022
141,0.4095500111579895
142,0.3231334090232849
143,0.33787721395492554
144,0.28288012742996216
145,0.4124568700790405
146,0.27948302030563354
147,0.27541518211364746
148,0.2667837142944336
149,0.3820068836212158
150,0.19240570068359375
151,0.29520106315612793
152,0.09888368844985962
153,0.32165515422821045
154,0.3447083830833435
155,0.36839228868484497
156,0.3452679514884949
157,0.35182058811187744
158,0.34559983015060425
159,0.3200417160987854
160,0.2917347550392151
161,0.14543968439102173
162,0.304806649684906
163,0.4251669645309448
164,0.2896759510040283
165,0.3014606237411499
166,0.32639050483703613
167,0.33944106101989746
168,0.2784823179244995
169,0.1906612515449524
170,0.3124406933784485
171,0.5530222058296204
172,0.42865729331970215
173,0.23839843273162842
174,0.35151320695877075
175,0.265417218208313
176,0.24851471185684204
177,0.22490304708480835
178,0.23851239681243896
179,0.1916426420211792
180,0.19267618656158447
181,0.3918428421020508
182,0.3460182547569275
183,0.3611104488372803
184,0.17232269048690796
185,0.3708760738372803
186,0.38753074407577515
187,0.1762656569480896
188,0.43160802125930786
189,0.29372715950012207
190,0.3569082021713257
191,0.36154621839523315
192,0.23608732223510742
193,0.37796586751937866
194,0.4111385941505432
195,0.29762208461761475
196,0.34179431200027466
197,0.3155323266983032
198,0.35104799270629883
199,0.24944919347763062
200,0.37729811668395996
201,0.3767709732055664
202,0.43410390615463257
203,0.39118295907974243
204,0.37127333879470825
205,0.4833810329437256
206,0.24937355518341064
207,0.1935577392578125
208,0.4375326633453369
209,0.37492674589157104
210,0.34300029277801514
211,0.4938620924949646
212,0.25333982706069946
213,0.21781224012374878
214,0.31424546241760254
215,0.36604321002960205
216,0.3743698000907898
217,0.32431864738464355
218,0.2913177013397217
219,0.3994992971420288
220,0.32263392210006714
221,0.15511178970336914
222,0.46600764989852905
223,0.40419161319732666
224,0.38817864656448364
225,0.22248780727386475
226,0.07372874021530151
227,0.19546633958816528
228,0.22298085689544678
229,0.3541242480278015
230,0.24897754192352295
231,0.2894752621650696
232,0.397563636302948
233,0.48121505975723267
234,0.29431474208831787
235,0.34352773427963257
236,0.32158857583999634
237,0.32192426919937134
238,0.476858913898468
239,0.31673091650009155
240,0.25260722637176514
241,0.27033865451812744
242,0.2928106188774109
243,0.29950201511383057
244,0.2945403456687927
245,0.3362932801246643
246,0.3671475052833557
247,0.2144237756729126
248,0.3557313084602356
249,0.23991209268569946
250,0.36360347270965576
251,0.061191558837890625
252,0.38194358348846436
253,0.26103246212005615
254,0.2985382676124573
255,0.3814035654067993
256,0.3523065447807312
257,0.43159282207489014
258,0.2783513069152832
259,0.32308274507522583
260,0.24460649490356445
261,0.45291775465011597
262,0.3526518940925598
263,0.23900121450424194
264,0.3231082558631897
265,0.2688823938369751
266,0.23403042554855347
267,0.2144477367401123
268,0.2359914779663086
269,0.3423032760620117
270,0.3544330596923828
271,0.3235267996788025
272,0.2913614511489868
273,0.34903472661972046
274,0.2416260838508606
275,0.24289339780807495
276,0.3972073793411255
277,0.2738466262817383
278,0.3905310034751892
279,0.3997623324394226
280,0.3311362862586975
281,0.27748823165893555
282,0.5188688039779663
283,0.34171241521835327
284,0.41094404458999634
285,0.6139271259307861
286,0.4234399199485779
287,0.32377707958221436
288,0.3549553155899048
289,0.17537003755569458
290,0.25296419858932495
291,0.2818564176559448
292,0.24033194780349731
293,0.4567539691925049
294,0.27330565452575684
295,0.1223757266998291
296,0.3058965802192688
297,0.3726204037666321
298,0.25560498237609863
299,0.2871752977371216
300,0.27777689695358276
301,0.16903018951416016
302,0.24293720722198486
303,0.32517069578170776
304,0.3505450487136841
305,0.4580075740814209
306,0.3217662572860718
307,0.2354448437690735
308,0.2075718641281128
309,0.17346656322479248
310,0.3165738582611084
311,0.3000618815422058
312,0.24411213397979736
313,0.42458754777908325
314,0.33708590269088745
315,0.12421637773513794
316,0.40393853187561035
317,0.18829935789108276
318,0.31314021348953247
319,0.3401985764503479
320,0.3189292550086975
321,0.41307252645492554
322,0.2193983793258667
323,0.355827271938324
324,0.3163027763366699
325,0.28879016637802124
326,0.36155784130096436
327,0.36089152097702026
328,0.37263941764831543
329,0.3630043864250183
330,0.21932780742645264
331,0.3606916666030884
332,0.36888277530670166
333,0.31897270679473877
334,0.3475149869918823
335,0.3706900477409363
336,0.2510332465171814
337,0.289298415184021
338,0.27584701776504517
339,0.3939875364303589
340,0.4685031771659851
341,0.3545277714729309
342,0.30043816566467285
343,0.2629062533378601
344,0.357525110244751
345,0.4313150644302368
346,0.431393027305603
347,0.3363115191459656
348,0.3410354256629944
349,0.41338270902633667
350,0.3311973810195923
351,0.2985690236091614
352,0.22288697957992554
353,0.4663638472557068
354,0.3934480547904968
355,0.2248612642288208
356,0.33679670095443726
357,0.3258323073387146
358,0.40788698196411133
359,0.4265027642250061
360,0.3141542077064514
361,0.14873725175857544
362,0.3315742611885071
363,0.17833226919174194
364,0.20130616426467896
365,0.13414573669433594
366,0.3198411464691162
367,0.4533498287200928
368,0.2968604564666748
369,0.43594300746917725
370,0.18252944946289062
371,0.5018719434738159
372,0.2753084897994995
373,0.1815369725227356
374,0.29039496183395386
375,0.26424193382263184
376,0.44293278455734253
377,0.31230854988098145
378,0.43500566482543945
379,0.33274930715560913
380,0.3348289728164673
381,0.2839292287826538
382,0.34637928009033203
383,0.418173611164093
384,0.20616960525512695
385,0.3833279013633728
386,0.2911266088485718
387,0.20729845762252808
388,0.20662832260131836
389,0.5170980393886566
390,0.3032606840133667
391,0.47347623109817505
392,0.3485333323478699
393,0.18499529361724854
394,0.5036018788814545
395,0.4586097002029419
396,0.17411619424819946
397,0.4056369662284851
398,0.1735815405845642
399,0.3802869915962219
400,0.41388505697250366
401,0.3205772638320923
402,0.3831462860107422
403,0.2755661606788635
404,0.19646918773651123
405,0.24972671270370483
406,0.39456963539123535
407,0.3380283713340759
408,0.3478401303291321
409,0.20936352014541626
410,0.4616561532020569
411,0.2811216115951538
412,0.3085288405418396
413,0.31864815950393677
414,0.2822995185852051
415,0.4589207172393799
416,0.3584443926811218
417,0.20950984954833984
418,0.2405860424041748
419,0.42376798391342163
420,0.38552117347717285
421,0.45893001556396484
422,0.17467200756072998
423,0.2956641912460327
424,0.1383192539215088
425,0.3628000020980835
426,0.32886916399002075
427,0.3767663836479187
428,0.46127599477767944
429,0.3525886535644531
430,0.1764082908630371
431,0.3867039680480957
432,0.33951282501220703
433,0.1856323480606079
434,0.41100382804870605
435,0.1665017008781433
436,0.3181312084197998
437,0.4383496642112732
438,0.13977468013763428
439,0.2656766176223755
440,0.27179044485092163
441,0.24972903728485107
442,0.3604614734649658
443,0.3376538157463074
444,0.3099309802055359
445,0.3373453617095947
446,0.2128705382347107
447,0.39930838346481323
448,0.28724873065948486
449,0.34144914150238037
450,0.23251736164093018
451,0.21520763635635376
452,0.3868240714073181
453,0.30687659978866577
454,0.40016883611679077
455,0.2511857748031616
456,0.18265926837921143
457,0.4583454728126526
458,0.27801668643951416
459,0.390031635761261
460,0.276069700717926
461,0.29854917526245117
462,0.23167014122009277
463,0.323289155960083
464,0.13596928119659424
465,0.3552965521812439
466,0.18728643655776978
467,0.28028810024261475
468,0.41576045751571655
469,0.23465263843536377
470,0.25306010246276855
471,0.2292957305908203
472,0.15853554010391235
473,0.4636527895927429
474,0.42869216203689575
475,0.22107630968093872
476,0.3304975628852844
477,0.27426677942276
478,0.40058833360671997
479,0.33690816164016724
480,0.34897905588150024
481,0.2593400478363037
482,0.3153674006462097
483,0.3238387703895569
484,0.2573307156562805
485,0.3273259401321411
486,0.20529234409332275
487,0.18394166231155396
488,0.36888110637664795
489,0.2983074188232422
490,0.33090394735336304
491,0.1810804009437561
492,0.21982884407043457
493,0.2206318974494934
494,0.2646941542625427
495,0.4991276264190674
496,0.24027019739151
497,0.22624075412750244
498,0.1382906436920166
499,0.34440046548843384
500,0.3972644805908203
501,0.36469215154647827
502,0.24219226837158203
503,0.37969279289245605
504,0.35858434438705444
505,0.4903675317764282
506,0.2780839800834656
507,0.20246386528015137
508,0.3688632845878601
509,0.24545854330062866
510,0.2184932827949524
511,0.24734193086624146
512,0.34767889976501465
513,0.37819910049438477
514,0.2610979676246643
515,0.2737007141113281
516,0.3503594398498535
517,0.19085538387298584
518,0.31991785764694214
519,0.3900136947631836
520,0.21589958667755127
521,0.16612845659255981
522,0.25876384973526
523,0.4826762080192566
524,0.407489538192749
525,0.25409412384033203
526,0.2728065848350525
527,0.4187798500061035
528,0.40010690689086914
529,0.30824148654937744
530,0.17650604248046875
531,0.4548448324203491
532,0.3543616533279419
533,0.26108497381210327
534,0.3979783058166504
535,0.3133649230003357
536,0.4289637804031372
537,0.34066689014434814
538,0.31482958793640137
539,0.303483784198761
540,0.28006404638290405
541,0.2985721230506897
542,0.3910641670227051
543,0.2535322904586792
544,0.4208003282546997
545,0.2053777575492859
546,0.1431177854537964
547,0.2771480679512024
548,0.30263155698776245
549,0.18202316761016846
550,0.2929633855819702
551,0.4267771244049072
552,0.36908477544784546
553,0.2729695439338684
554,0.40692847967147827
555,0.21731334924697876
556,0.3388160467147827
557,0.19981813430786133
558,0.25098758935928345
559,0.20625489950180054
560,0.39345985651016235
561,0.24956876039505005
562,0.22484803199768066
563,0.40754735469818115
564,0.304257333278656
565,0.20385295152664185
566,0.2762778401374817
567,0.230044424533844
568,0.5645319819450378
569,0.35527944564819336
570,0.40714728832244873
571,0.4124140739440918
572,0.3519291877746582
573,0.24173390865325928
574,0.30326300859451294
575,0.3939116597175598
576,0.2662819027900696
577,0.31963205337524414
578,0.33551812171936035
579,0.2719425559043884
580,0.36931270360946655
581,0.3725515604019165
582,0.36340707540512085
583,0.1289392113685608
584,0.21516185998916626
585,0.25362133979797363
586,0.2905106544494629
587,0.2639980912208557
588,0.24289101362228394
589,0.17058849334716797
590,0.2711877226829529
591,0.16017800569534302
592,0.2652307152748108
593,0.38824307918548584
594,0.3453017473220825
595,0.3491584062576294
596,0.16821175813674927
597,0.19957715272903442
598,0.3524099588394165
599,0.4473917484283447
600,0.27016502618789673
601,0.12205278873443604
602,0.24208539724349976
603,0.3799433708190918
604,0.1859005093574524
605,0.41406577825546265
606,0.22614312171936035
607,0.2790546417236328
608,0.2614753246307373
609,0.17702507972717285
610,0.36533594131469727
611,0.4172077775001526
612,0.26913392543792725
613,0.351689875125885
614,0.3640967607498169
615,0.25579196214675903
616,0.20799565315246582
617,0.33315837383270264
618,0.3605632185935974
619,0.35631805658340454
620,0.41245001554489136
621,0.5080350041389465
622,0.31305092573165894
623,0.36627060174942017
624,0.3475862741470337
625,0.19849765300750732
626,0.1543775200843811
627,0.3543616533279419
628,0.21181392669677734
629,0.4252271056175232
630,0.38860833644866943
631,0.18873882293701172
632,0.376609742641449
633,0.342132031917572
634,0.38992106914520264
635,0.3055914640426636
636,0.2160469889640808
637,0.3655431866645813
638,0.13174021244049072
639,0.35061341524124146
640,0.32544052600860596
641,0.27799075841903687
642,0.3729308247566223
643,0.3060743808746338
644,0.268899142742157
645,0.3658045530319214
646,0.33735692501068115
647,0.402423620223999
648,0.37177401781082153
649,0.40242522954940796
650,0.19423097372055054
651,0.2473810911178589
652,0.16346782445907593
653,0.23632097244262695
654,0.388735830783844
655,0.3525250554084778
656,0.31118178367614746
657,0.33338284492492676
658,0.34219568967819214
659,0.4284760355949402
660,0.10213887691497803
661,0.3211325407028198
662,0.43291395902633667
663,0.34020036458969116
664,0.4196157455444336
665,0.31527847051620483
666,0.20924609899520874
667,0.12319248914718628
668,0.34796708822250366
669,0.4031587839126587
670,0.10072594881057739
671,0.2803460955619812
672,0.29365813732147217
673,0.33811670541763306
674,0.16487425565719604
675,0.2414799928665161
676,0.35028207302093506
677,0.26938509941101074
678,0.40216851234436035
679,0.38652944564819336
680,0.2932106852531433
681,0.2413334846496582
682,0.23417282104492188
683,0.22953110933303833
684,0.3411458730697632
685,0.29952526092529297
686,0.38024717569351196
687,0.32962846755981445
688,0.48837006092071533
689,0.39719158411026
690,0.24507635831832886
691,0.4286956191062927
692,0.4145992398262024
693,0.2051336169242859
694,0.2323908805847168
695,0.3296290636062622
696,0.36775463819503784
697,0.3732638955116272
698,0.28768712282180786
699,0.2403990626335144
700,0.2902997136116028
701,0.32383400201797485
702,0.28229326009750366
703,0.1910129189491272
704,0.2948075532913208
705,0.298991322517395
706,0.15372925996780396
707,0.3314593434333801
708,0.35246145725250244
709,0.21010202169418335
710,0.30145102739334106
711,0.40733569860458374
712,0.4360685348510742
713,0.4330076575279236
714,0.36758172512054443
715,0.2373659610748291
716,0.2928009033203125
717,0.2946673631668091
718,0.4385066628456116
719,0.3117740750312805
720,0.21016627550125122
721,0.30962204933166504
722,0.1784740686416626
723,0.4487565755844116
724,0.3335888981819153
725,0.18567538261413574
726,0.27298295497894287
727,0.3814457058906555
728,0.3007112145423889
729,0.3318023681640625
730,0.29935401678085327
731,0.25544309616088867
732,0.23256045579910278
733,0.26961153745651245
734,0.38165849447250366
735,0.4222351908683777
736,0.352586030960083
737,0.4473644495010376
738,0.2844553589820862
739,0.27402275800704956
740,0.35266488790512085
741,0.30277568101882935
742,0.333554208278656
743,0.33395951986312866
744,0.2188442349433899
745,0.1661805510520935
746,0.4707874655723572
747,0.21547114849090576
748,0.45709913969039917
749,0.2113468050956726
750,0.26542967557907104
751,0.576673686504364
752,0.22951143980026245
753,0.3592054843902588
754,0.19138509035110474
755,0.3225053548812866
756,0.23691987991333008
757,0.13062530755996704
758,0.44206416606903076
759,0.25026679039001465
760,0.23511487245559692
761,0.2809412479400635
762,0.5419349372386932
763,0.2997820973396301
764,0.2707862854003906
765,0.25545746088027954
766,0.36486315727233887
767,0.22794800996780396
768,0.31096988916397095
769,0.2041526436805725
770,0.40097445249557495
771,0.3302995562553406
772,0.33108049631118774
773,0.41472160816192627
774,0.19926941394805908
775,0.20522212982177734
776,0.2522670030593872
777,0.22631359100341797
778,0.16702383756637573
779,0.373216450214386
780,0.29142892360687256
781,0.2590988874435425
782,0.4124910235404968
783,0.21979933977127075
784,0.12121719121932983
785,0.302512526512146
786,0.43768686056137085
787,0.32593363523483276
788,0.4056425094604492
789,0.22418755292892456
790,0.5065472424030304
791,0.3185461759567261
792,0.4497971534729004
793,0.23423784971237183
794,0.3636147975921631
795,0.288130521774292
796,0.36141955852508545
797,0.3546521067619324
798,0.3765904903411865
799,0.4382092356681824
800,0.23884886503219604
801,0.26538699865341187
802,0.22235709428787231
803,0.34869420528411865
804,0.1764017939567566
805,0.2720000147819519
806,0.3052688241004944
807,0.18730449676513672
808,0.357261598110199
809,0.41516047716140747
810,0.3182426691055298
811,0.15580713748931885
812,0.3829907178878784
813,0.12108230590820312
814,0.2573855519294739
815,0.224010169506073
816,0.2612682580947876
817,0.1093946099281311
818,0.33174198865890503
819,0.3374057412147522
820,0.417478084564209
821,0.20023322105407715
822,0.4133293628692627
823,0.39190393686294556
824,0.24174368381500244
825,0.3344994783401489
826,0.28400111198425293
827,0.23461955785751343
828,0.35932254791259766
829,0.38354694843292236
830,0.09540504217147827
831,0.2924951910972595
832,0.26091015338897705
833,0.34190452098846436
834,0.4434061646461487
835,0.35399943590164185
836,0.20898258686065674
837,0.11552619934082031
838,0.33347582817077637
839,0.31283271312713623
840,0.289883553981781
841,0.2706553339958191
842,0.34677261114120483
843,0.2978948950767517
844,0.2585018277168274
845,0.36413437128067017
846,0.3334653377532959
847,0.2529833912849426
848,0.29806143045425415
849,0.08927023410797119
850,0.36839377880096436
851,0.4154171943664551
852,0.43069392442703247
853,0.20704340934753418
854,0.3691057562828064
855,0.29505980014801025
856,0.2716168165206909
857,0.34221845865249634
858,0.39122581481933594
859,0.2671492099761963
860,0.3922463655471802
861,0.3204508423805237
862,0.2721405029296875
863,0.2859138250350952
864,0.4170345664024353
865,0.255592942237854
866,0.21306633949279785
867,0.3730624318122864
868,0.14882266521453857
869,0.2737641930580139
870,0.48162543773651123
871,0.41281867027282715
872,0.4118991494178772
873,0.2881386876106262
874,0.2860758304595947
875,0.31983017921447754
876,0.3837200403213501
877,0.355496883392334
878,0.27717387676239014
879,0.3640297055244446
880,0.3825286030769348
881,0.27275335788726807
882,0.37261050939559937
883,0.3041607141494751
884,0.373404860496521
885,0.39219528436660767
886,0.36202389001846313
887,0.39772385358810425
888,0.42342835664749146
889,0.22316640615463257
890,0.19232177734375
891,0.35196858644485474
892,0.3184986710548401
893,0.3378036618232727
894,0.33508336544036865
895,0.19199275970458984
896,0.3270096778869629
897,0.33552128076553345
898,0.35122036933898926
899,0.20132052898406982
900,0.3906266689300537
901,0.24222272634506226
902,0.30706071853637695
903,0.3575858473777771
904,0.18234878778457642
905,0.26965922117233276
906,0.3373700976371765
907,0.28767067193984985
908,0.2822117805480957
909,0.27447718381881714
910,0.40022212266921997
911,0.40278542041778564
912,0.25803542137145996
913,0.1648203730583191
914,0.23022013902664185
915,0.4471589922904968
916,0.23703449964523315
917,0.3980608582496643
918,0.33543503284454346
919,0.43496018648147583
920,0.24262464046478271
921,0.43862777948379517
922,0.3116108179092407
923,0.3225955367088318
924,0.27738654613494873
925,0.3816800117492676
926,0.27550530433654785
927,0.2762110233306885
928,0.34953194856643677
929,0.24773919582366943
930,0.28296875953674316
931,0.26001662015914917
932,0.3166513442993164
933,0.15922480821609497
934,0.31113147735595703
935,0.4374468922615051
936,0.4454957842826843
937,0.21772539615631104
938,0.33677148818969727
939,0.2229299545288086
940,0.3739543557167053
941,0.2133820652961731
942,0.39129161834716797
943,0.3184284567832947
944,0.3973396420478821
945,0.3836725950241089
946,0.3146938681602478
947,0.38826078176498413
948,0.46471166610717773
949,0.23829448223114014
950,0.3578881025314331
951,0.33013439178466797
952,0.29645514488220215
953,0.3640822768211365
954,0.32168346643447876
955,0.2869343161582947
956,0.18747639656066895
957,0.42057037353515625
958,0.43683379888534546
959,0.21795892715454102
960,0.2722852826118469
961,0.260137677192688
962,0.2624654173851013
963,0.2886941432952881
964,0.3480091691017151
965,0.3579615354537964
966,0.12426912784576416
967,0.5198808014392853
968,0.357424795627594
969,0.21066176891326904
970,0.43972182273864746
971,0.5027398467063904
972,0.4377736449241638
973,0.3992723226547241
974,0.11422836780548096
975,0.3085469603538513
976,0.16158664226531982
977,0.3928583264350891
978,0.40221166610717773
979,0.26675713062286377
980,0.4199066758155823
981,0.4130001664161682
982,0.19733935594558716
983,0.1104704737663269
984,0.2566332221031189
985,0.33587419986724854
986,0.1987479329109192
987,0.3524922728538513
988,0.23565644025802612
989,0.2624160647392273
990,0.2787986397743225
991,0.18417876958847046
992,0.3948073983192444
993,0.36480551958084106
994,0.2607609033584595
995,0.3525763154029846
996,0.1788487434387207
997,0.35551726818084717
998,0.3374897241592407
999,0.42916011810302734
1000,0.08959299325942993
1001,0.2574618458747864
1002,0.5127857625484467
1003,0.4842522144317627
1004,0.3608975410461426
1005,0.2867456078529358
1006,0.26450401544570923
1007,0.11351674795150757
1008,0.4058745503425598
1009,0.26953446865081787
1010,0.2135065793991089
1011,0.2182024121284485
1012,0.3925166130065918
1013,0.3131124973297119
1014,0.4719509482383728
1015,0.3433014750480652
1016,0.3202308416366577
1017,0.35367196798324585
1018,0.3591299057006836
1019,0.35584527254104614
1020,0.29813575744628906
1021,0.37792670726776123
1022,0.3055213689804077
1023,0.10035878419876099
1024,0.26278215646743774
1025,0.42595744132995605
1026,0.3147110342979431
1027,0.3428879976272583
1028,0.43364399671554565
1029,0.21778154373168945
1030,0.2393471598625183
1031,0.2856341600418091
1032,0.3768830895423889
1033,0.37232452630996704
1034,0.4332706332206726
1035,0.3810351490974426
1036,0.383935809135437
1037,0.34701788425445557
1038,0.4063386917114258
1039,0.33196985721588135
1040,0.4091264605522156
1041,0.28116512298583984
1042,0.3546799421310425
1043,0.3240264058113098
1044,0.29974067211151123
1045,0.1715906262397766
1046,0.24967873096466064
1047,0.230108380317688
1048,0.21358948945999146
1049,0.3257404565811157
1050,0.35441046953201294
1051,0.3474431037902832
1052,0.46643733978271484
1053,0.47397512197494507
1054,0.38944631814956665
1055,0.22082316875457764
1056,0.32124900817871094
1057,0.31016719341278076
1058,0.24897301197052002
1059,0.3157077431678772
1060,0.38175076246261597
1061,0.3563099503517151
1062,0.2405124306678772
1063,0.26504915952682495
1064,0.20338714122772217
1065,0.2722214460372925
1066,0.32808858156204224
1067,0.09685641527175903
1068,0.2750656008720398
1069,0.41282719373703003
1070,0.37122440338134766
1071,0.40397489070892334
1072,0.2682337164878845
1073,0.3069656491279602
1074,0.4170917868614197
1075,0.3259155750274658
1076,0.2769712805747986
1077,0.40465521812438965
1078,0.35182833671569824
1079,0.29726988077163696
1080,0.3144010901451111
1081,0.3662780523300171
1082,0.3423745632171631
1083,0.49135875701904297
1084,0.32637906074523926
1085,0.2528168559074402
1086,0.3808985948562622
1087,0.25890088081359863
1088,0.23591649532318115
1089,0.31509894132614136
1090,0.24507427215576172
1091,0.21470403671264648
1092,0.3092137575149536
1093,0.44964754581451416
1094,0.25488758087158203
1095,0.3622887134552002
1096,0.325017511844635
1097,0.19965338706970215
1098,0.36375653743743896
1099,0.37230217456817627
1100,0.24327224493026733
1101,0.3177495002746582
1102,0.37159645557403564
1103,0.2928260564804077
1104,0.22841906547546387
1105,0.26676779985427856
1106,0.3100537061691284
1107,0.24755549430847168
1108,0.3487287759780884
1109,0.3557642698287964
1110,0.280140221118927
1111,0.26190185546875
1112,0.34039926528930664
1113,0.27732038497924805
1114,0.28819239139556885
1115,0.1788269281387329
1116,0.3853048086166382
1117,0.4294384717941284
1118,0.35974156856536865
1119,0.30263394117355347
1120,0.3743724226951599
1121,0.2746623754501343
1122,0.3554021716117859
1123,0.3213212490081787
1124,0.26743316650390625
1125,0.2619011402130127
1126,0.1859508752822876
1127,0.19518756866455078
1128,0.3468831777572632
1129,0.2222399115562439
1130,0.2554435133934021
1131,0.30280065536499023
1132,0.2928749918937683
1133,0.46363121271133423
1134,0.2431538701057434
1135,0.3034888505935669
1136,0.10026943683624268
1137,0.3128594756126404
1138,0.4218284487724304
1139,0.3007742762565613
1140,0.2571115493774414
1141,0.41947150230407715
1142,0.3167600631713867
1143,0.2496301531791687
1144,0.22142040729522705
1145,0.2652115821838379
1146,0.3530040979385376
1147,0.32419824600219727
1148,0.5242096483707428
1149,0.2772446870803833
1150,0.4679977297782898
1151,0.23067599534988403
1152,0.40145713090896606
1153,0.27140241861343384
1154,0.27442169189453125
1155,0.17538416385650635
1156,0.3060070276260376
1157,0.2584347128868103
1158,0.3229202628135681
1159,0.2708754539489746
1160,0.2771366834640503
1161,0.3236192464828491
1162,0.16077351570129395
1163,0.45106232166290283
1164,0.3277760148048401
1165,0.3558981418609619
1166,0.3690868020057678
1167,0.3105660676956177
1168,0.3517361879348755
1169,0.3478761911392212
1170,0.27828699350357056
1171,0.4924994707107544
1172,0.30044734477996826
1173,0.2231760025024414
1174,0.29819196462631226
1175,0.5229163765907288
1176,0.3940269947052002
1177,0.3194323182106018
1178,0.15677571296691895
1179,0.4222029447555542
1180,0.36461424827575684
1181,0.38093578815460205
1182,0.40449780225753784
1183,0.2711753845214844
1184,0.34967881441116333
1185,0.2493944764137268
1186,0.17982733249664307
1187,0.24456042051315308
1188,0.3177662491798401
1189,0.2189939022064209
1190,0.45422255992889404
1191,0.1549174189567566
1192,0.21281301975250244
1193,0.31778448820114136
1194,0.2575392723083496
1195,0.287278413772583
1196,0.2493600845336914
1197,0.21639400720596313
1198,0.33379894495010376
1199,0.2823261618614197
1200,0.22498393058776855
1201,0.331628680229187
1202,0.1429573893547058
1203,0.231378972530365
1204,0.42538148164749146
1205,0.386504590511322
1206,0.2543855905532837
1207,0.261657178401947
1208,0.37131524085998535
1209,0.26319366693496704
1210,0.4519602656364441
1211,0.2523338794708252
1212,0.4850848913192749
1213,0.38406193256378174
1214,0.40941739082336426
1215,0.3717755079269409
1216,0.2451794147491455
1217,0.23062056303024292
1218,0.2905864715576172
1219,0.41174471378326416
1220,0.3958868384361267
1221,0.15764278173446655
1222,0.15890753269195557
1223,0.3250839114189148
1224,0.3810253143310547
1225,0.450694739818573
1226,0.2902880907058716
1227,0.2701636552810669
1228,0.27637535333633423
1229,0.1918553113937378
1230,0.36166912317276
1231,0.4593009352684021
1232,0.4457966685295105
1233,0.2471940517425537
1234,0.29657793045043945
1235,0.21662145853042603
1236,0.1827472448348999
1237,0.3088868260383606
1238,0.21960610151290894
1239,0.15898948907852173
1240,0.3655487298965454
1241,0.3601112961769104
1242,0.2622948884963989
1243,0.4238553047180176
1244,0.3777526617050171
1245,0.33406543731689453
1246,0.41511237621307373
1247,0.28907012939453125
1248,0.3283270597457886
1249,0.33661800622940063
1250,0.27498549222946167
1251,0.2620394229888916
